created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls
2021-04-18 19:31:24,1383865765607079945,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",AvalancheDes,Avalanche Designs,Fri Jun 15 10:08:59 +0000 2012,[]
2021-04-18 19:28:21,1383864999836147718,"@ActingTheGom Nah can't beat when 8 mile came out and a culchie came in an asked ""for that movie with the rapper...… https://t.co/YC1tuCwWDB",LifeandtimesM,Wayne 🏴‍☠️,Mon May 28 16:07:06 +0000 2018,"[{'url': 'https://t.co/YC1tuCwWDB', 'expanded_url': 'https://twitter.com/i/web/status/1383864999836147718', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 19:26:00,1383864409118830593,@ActingTheGom He is waiting for the Office of Public works to install the high security triple gazed windows.......… https://t.co/r5Uriu83QI,mgzrdad,britie,Thu Sep 03 18:31:31 +0000 2015,"[{'url': 'https://t.co/r5Uriu83QI', 'expanded_url': 'https://twitter.com/i/web/status/1383864409118830593', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 19:24:46,1383864098425761802,RT @ActingTheGom: Remembering when I worked in Xtra-vision Athlone in a time that coincided with the release of Meet The Fockers and every…,BombaWomba99,BombaWomba,Thu Sep 12 15:23:14 +0000 2013,[]
2021-04-18 19:09:13,1383860184821338112,"@ActingTheGom Ah memories, I work for Chartbusters and having worked in various other retail environments the rental gig was truly unique",o_neillshane,shane,Tue Jan 09 20:49:10 +0000 2018,[]
2021-04-18 18:52:49,1383856056422391817,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",mickle26,Michael Sullivan 🏴‍☠️,Fri Feb 18 17:22:18 +0000 2011,[]
2021-04-18 18:49:06,1383855121486925827,@ActingTheGom @NotNow42509775 Pictures or it didn't happen,CorkCoypu,The Cork Coypu,Tue May 16 21:20:32 +0000 2017,[]
2021-04-18 18:48:26,1383854955954536454,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",darrenmufc_,Darren Mufc🏴‍☠️🦜🏴‍☠️,Wed Aug 19 11:30:32 +0000 2015,[]
2021-04-18 18:45:57,1383854329551933447,RT @ActingTheGom: Remembering when I worked in Xtra-vision Athlone in a time that coincided with the release of Meet The Fockers and every…,IrelandPolitico,I R I S H T W I T T E R,Mon Nov 02 19:10:20 +0000 2020,[]
2021-04-18 18:43:33,1383853726629195781,"@ActingTheGom ha ha ha, yup :)",SueKirk,Sue Kirk,Tue Feb 17 12:55:28 +0000 2009,[]
2021-04-18 18:42:55,1383853564582195205,@ActingTheGom I remember in 4th year having to do an internship and asking them if they did them 😂 the answer was no,DannyjRyan4321,Daniel Ryan,Fri Oct 07 12:52:31 +0000 2016,[]
2021-04-18 18:41:59,1383853331420909575,"@ActingTheGom I worked in, the not at all cheap knock off, 'Advance Vision'. They had a soft porn section and on tw… https://t.co/7G0PDHPKkC",SueKirk,Sue Kirk,Tue Feb 17 12:55:28 +0000 2009,"[{'url': 'https://t.co/7G0PDHPKkC', 'expanded_url': 'https://twitter.com/i/web/status/1383853331420909575', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 18:40:36,1383852982458929166,"@ActingTheGom Ah Xtra-Vision, loved my local one at Sutton cross.",DannyjRyan4321,Daniel Ryan,Fri Oct 07 12:52:31 +0000 2016,[]
2021-04-18 18:38:15,1383852391859060747,@ActingTheGom Hey were fines imposed for not rewinding tapes?,HoppityMalt,Matt Byrne ---- Grow Thorny Roses 🌉⛓💬🌹,Tue Dec 07 15:09:41 +0000 2010,[]
2021-04-18 18:24:51,1383849018011262982,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",EimhinMcNamara,junkyard dog,Mon Apr 27 22:30:13 +0000 2009,[]
2021-04-18 18:21:41,1383848221181546498,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Gerrrty,nonouzi,Sat Nov 26 21:54:42 +0000 2011,[]
2021-04-18 18:19:23,1383847641885200385,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",soundabuse,Patrick J Dorrian,Thu Nov 05 09:09:40 +0000 2009,[]
2021-04-18 18:15:46,1383846733617131529,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",AnnieKukure,Annie,Sun Oct 14 13:39:59 +0000 2012,[]
2021-04-18 18:08:06,1383844803398430725,"RT @ActingTheGom: Prosecuted or not. Leo must be sacked from Cabinet.

It's not up for debate.",Locknut2009,Éanna Ó Lachtna 🏴‍☠️,Tue Dec 08 19:21:52 +0000 2009,[]
2021-04-18 18:00:24,1383842864363282432,@ActingTheGom The common enemy here is the globalist lap dog time to take him out,Eisdus,Eisdus,Sun Jun 11 17:19:19 +0000 2017,[]
2021-04-18 17:59:54,1383842739138138117,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",BombaWomba99,BombaWomba,Thu Sep 12 15:23:14 +0000 2013,[]
2021-04-18 17:58:33,1383842402104840193,@ActingTheGom @TrumanKelly #Ireland,donalward1,donalward,Wed Jun 04 13:02:54 +0000 2014,[]
2021-04-18 17:57:57,1383842250652733451,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",donalward1,donalward,Wed Jun 04 13:02:54 +0000 2014,[]
2021-04-18 17:56:07,1383841789069565953,@ActingTheGom Two gobshites. Yr point?,FFenian67,🍀🇮🇪🇻🇦🇵🇱🇭🇺FreeFenian67🇻🇦🇮🇪🇵🇱🇭🇺,Thu Aug 29 23:09:34 +0000 2019,[]
2021-04-18 17:55:17,1383841577018167311,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",paulmdk,Manic Pixie Pudge Boy,Sat Sep 01 09:18:27 +0000 2012,[]
2021-04-18 17:52:07,1383840781245423635,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",Emma_niDhulaing,Emma ní Dhúnlainge,Mon Oct 05 13:01:29 +0000 2015,[]
2021-04-18 17:51:57,1383840738341908483,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Emma_niDhulaing,Emma ní Dhúnlainge,Mon Oct 05 13:01:29 +0000 2015,[]
2021-04-18 17:50:21,1383840337953574927,"RT @Gardawhistlebl1: @mdmak33 @ActingTheGom It is all a PR stunt, pretending to investigate Leo when the DPP's office made up of political…",notgreatlookin,notgreatlookin,Thu Dec 23 15:46:22 +0000 2010,[]
2021-04-18 17:48:10,1383839789162516483,@ActingTheGom Roaring 💀💀,MedievalDuffer,Ruby fan account,Sat Feb 25 12:53:22 +0000 2012,[]
2021-04-18 17:48:07,1383839774503407633,"RT @ActingTheGom: Prosecuted or not. Leo must be sacked from Cabinet.

It's not up for debate.",kendunne76,Ken Dunne,Wed Feb 25 12:59:01 +0000 2009,[]
2021-04-18 17:47:05,1383839514028740608,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",emmamcnally01,George Michael stan account,Fri Dec 14 08:25:21 +0000 2018,[]
2021-04-18 17:43:14,1383838548042731521,@ActingTheGom @5olasyia You answered your own question - we share an island &amp; we have more open borders than New Zealand.,Alan45075546,Alan,Fri Jul 20 12:12:20 +0000 2018,[]
2021-04-18 17:37:44,1383837163565961228,"RT @Gardawhistlebl1: @mdmak33 @ActingTheGom It is all a PR stunt, pretending to investigate Leo when the DPP's office made up of political…",greenshame,greenshame 🏴‍☠️,Thu Nov 27 15:45:27 +0000 2014,[]
2021-04-18 17:37:02,1383836987312926739,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Cathal1798,Cathal,Fri Feb 12 16:38:12 +0000 2021,[]
2021-04-18 17:36:12,1383836776100294656,"RT @ActingTheGom: Prosecuted or not. Leo must be sacked from Cabinet.

It's not up for debate.",MollyOCallagha6,🌹🇨🇮Molly O Callaghan,Sat Feb 04 11:36:39 +0000 2017,[]
2021-04-18 17:35:19,1383836551990317058,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Ali_ZONeill,Alexandra Zarrah,Sat Jun 13 20:11:44 +0000 2009,[]
2021-04-18 17:34:36,1383836375271690244,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",jeanniemissy,jeannie frampton 🏴‍☠️,Thu May 12 10:21:47 +0000 2011,[]
2021-04-18 17:34:06,1383836245915181059,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Mondayfreemary,Mary,Sat Sep 24 15:48:29 +0000 2016,[]
2021-04-18 17:32:06,1383835743437479944,@challomoner @ActingTheGom Man of the dirtbag people.,seosamh_k,Joe,Tue Apr 26 20:36:53 +0000 2011,[]
2021-04-18 17:26:38,1383834368167223298,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",JenanneGore,Jen 'It Goes Over Your Nose' Gore,Wed Dec 10 17:01:57 +0000 2008,[]
2021-04-18 17:24:52,1383833923004747785,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",jo_leeeee,GoJo Lee,Mon Mar 18 19:40:25 +0000 2013,[]
2021-04-18 17:23:27,1383833566371467267,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",IsMiseNessy,Ness🚲🌈☀🏳️‍🌈🌻,Sun Dec 13 19:25:29 +0000 2015,[]
2021-04-18 17:21:38,1383833109871792136,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Astraea1974,Jon Wallis,Sat Apr 17 23:15:10 +0000 2010,[]
2021-04-18 17:20:05,1383832721630236678,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Jenner_212,Jennifer O'Connor,Tue Feb 22 02:09:38 +0000 2011,[]
2021-04-18 17:14:27,1383831302420369408,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",IzzyKamikaze,Unicorner's Original,Mon Jul 09 22:29:47 +0000 2012,[]
2021-04-18 17:13:19,1383831016075264020,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",tetrafishy1,Covi-Dissident 🌸,Sat Sep 15 19:18:14 +0000 2018,[]
2021-04-18 17:05:51,1383829137924653060,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,bkelaine,Elaine Coleman Murphy,Fri Jul 30 21:14:11 +0000 2010,[]
2021-04-18 17:05:42,1383829102151405571,RT @IvanOConnor16: @o_reachtaire @ActingTheGom Plus Seamus Woulfe didn't resign.,AndrewSB49,🐞🔆🆗Andrew Brennan🐞🔆🆎,Tue Jun 02 18:16:21 +0000 2009,[]
2021-04-18 17:05:39,1383829087156719630,RT @Lizziesaurus: @o_reachtaire @MCOR1963 @ActingTheGom Aren’t they just!  Different strokes for elite folk.,AndrewSB49,🐞🔆🆗Andrew Brennan🐞🔆🆎,Tue Jun 02 18:16:21 +0000 2009,[]
2021-04-18 17:05:33,1383829062649454595,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",AndrewSB49,🐞🔆🆗Andrew Brennan🐞🔆🆎,Tue Jun 02 18:16:21 +0000 2009,[]
2021-04-18 17:03:08,1383828455691743243,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,donegalclaret,bren keavo,Sun Jan 16 18:46:51 +0000 2011,[]
2021-04-18 17:00:51,1383827878136082456,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",clarda_car,clara nic cormaic,Wed Nov 11 10:48:53 +0000 2015,[]
2021-04-18 16:51:06,1383825427878137859,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",babsbear,Babs,Sun May 03 07:35:47 +0000 2009,[]
2021-04-18 16:39:35,1383822526237732872,@ActingTheGom The stories coming out of India are very scary. And they have no travel restrictions with U.K. and U.… https://t.co/JhBa3jpKa9,GininaTeacup1,Gin in a Teacup,Fri Nov 29 16:11:19 +0000 2019,"[{'url': 'https://t.co/JhBa3jpKa9', 'expanded_url': 'https://twitter.com/i/web/status/1383822526237732872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 16:38:40,1383822297383915521,@ActingTheGom @markruffaloTD You'd wonder if they're all bashing the keypads on their phones beside each other to g… https://t.co/RPYP89F6lL,Byrne24F,Fiona Byrne❤,Tue Apr 09 07:27:53 +0000 2013,"[{'url': 'https://t.co/RPYP89F6lL', 'expanded_url': 'https://twitter.com/i/web/status/1383822297383915521', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 16:35:27,1383821488625569793,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",1ShaneEllis,Shane Ellis,Wed Jul 24 22:37:12 +0000 2013,[]
2021-04-18 16:32:49,1383820823216025601,@ActingTheGom ohhh rob beat him out by 2 minutes,markruffaloTD,rachael,Sat Oct 04 18:27:54 +0000 2014,[]
2021-04-18 16:31:25,1383820473482432522,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",macstaxi,Sean Mc Donnell,Tue Jan 05 13:27:41 +0000 2010,[]
2021-04-18 16:31:01,1383820370608750603,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,Emer49034181,Emerfly66,Wed Oct 21 11:12:16 +0000 2020,[]
2021-04-18 16:24:09,1383818644849713160,@o_reachtaire @Revolution_IRL @ActingTheGom Funny that eh? Wonder why????????!!,Chris18857555,Chris,Sun Mar 21 00:01:08 +0000 2021,[]
2021-04-18 16:21:53,1383818073593970704,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Ballymunman,Billy Byrne,Mon Apr 07 16:38:06 +0000 2014,[]
2021-04-18 16:17:28,1383816960610246662,@ActingTheGom She has certain people who have been down the scamdemic/qanon hole since the start backing her now an… https://t.co/u8Jv6LneoO,goandshite_,Go&Shite,Sun May 17 17:41:43 +0000 2009,"[{'url': 'https://t.co/u8Jv6LneoO', 'expanded_url': 'https://twitter.com/i/web/status/1383816960610246662', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 16:15:54,1383816567197106181,"RT @ActingTheGom: Prosecuted or not. Leo must be sacked from Cabinet.

It's not up for debate.",truthbetold_irl,TRUTH BE TOLD,Sun Jan 26 21:01:46 +0000 2014,[]
2021-04-18 16:15:48,1383816543625125892,@ActingTheGom I bet he would do it back 😂😂,sharonlarkin10,Sharon larkin,Mon Jan 20 22:04:56 +0000 2014,[]
2021-04-18 16:14:42,1383816266549317635,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",byrneplan,Paul Byrne,Sat Dec 15 09:10:20 +0000 2012,[]
2021-04-18 16:14:40,1383816257464463365,@ActingTheGom What else would you do with the President waving at you,sharonlarkin10,Sharon larkin,Mon Jan 20 22:04:56 +0000 2014,[]
2021-04-18 16:14:06,1383816116712083460,@ActingTheGom Would be rude not to!,TheNetEditor,RL,Wed May 02 12:08:14 +0000 2012,[]
2021-04-18 16:12:31,1383815716013441030,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",notgreatlookin,notgreatlookin,Thu Dec 23 15:46:22 +0000 2010,[]
2021-04-18 16:12:06,1383815611164151811,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",percybeano,percybeano,Tue Feb 18 10:42:25 +0000 2020,[]
2021-04-18 16:11:20,1383815417190256651,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",theLatchicokid,Capt Latchico Kid 🏴‍☠️🏴‍☠️,Thu May 01 21:51:27 +0000 2014,[]
2021-04-18 16:10:09,1383815119059132425,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",McSpray,Niall🏴‍☠️,Wed Mar 23 19:34:54 +0000 2011,[]
2021-04-18 16:07:49,1383814532699619332,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Fuppoff,Jill Moran,Thu Feb 05 14:10:40 +0000 2009,[]
2021-04-18 16:06:14,1383814135972913154,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,Breffni61,Lord Leitrim,Sat Feb 21 17:08:12 +0000 2015,[]
2021-04-18 16:06:11,1383814122421161985,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",shanefagan1603,Shane Fagan,Sun Feb 21 23:59:30 +0000 2010,[]
2021-04-18 16:06:00,1383814076195774472,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",shanefagan1603,Shane Fagan,Sun Feb 21 23:59:30 +0000 2010,[]
2021-04-18 16:04:09,1383813611710160903,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",var_dee,Dee,Thu Dec 13 01:25:29 +0000 2012,[]
2021-04-18 16:04:00,1383813573705494535,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Wolftone1798,Wolftone1798,Sat Aug 03 20:09:14 +0000 2013,[]
2021-04-18 16:03:07,1383813351684276225,@ActingTheGom NEW ZEALAND SHOULD BE USED AS A GODDAMN VERB.,adhamhocaoimh,Whiskey Priest,Wed Mar 30 15:41:02 +0000 2016,[]
2021-04-18 16:02:52,1383813289893785603,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",aaronocleirigh,Aaron Ó Cléirigh,Fri Jun 02 11:04:41 +0000 2017,[]
2021-04-18 16:01:48,1383813019612839940,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Berminn27,Niall B,Sat May 21 12:41:02 +0000 2011,[]
2021-04-18 15:56:48,1383811759803297800,@paulmurphy68 @ActingTheGom 😆 🤣 😂,Gg44692631,Gg,Fri Mar 19 10:15:01 +0000 2021,[]
2021-04-18 15:56:30,1383811685543145488,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",IthinkNiamh,Niamh 🏳️‍🌈🇵🇸🇮🇪🚩,Fri Aug 23 20:25:47 +0000 2019,[]
2021-04-18 15:55:09,1383811344483319812,@ActingTheGom It was more akin to PTSD,o_reachtaire,Marc O'Reachtaire,Tue Jun 19 15:21:58 +0000 2012,[]
2021-04-18 15:55:05,1383811330289717248,"@Gg44692631 @ActingTheGom 🤣🤣🤣👍
7 o'clock?
Fer fuk sake, it's ""5 a clack knack"" in Belfast, the Guards are lazy bastards!🤣",paulmurphy68,Paul Murphy,Mon Jul 04 14:06:19 +0000 2011,[]
2021-04-18 15:55:03,1383811322047959042,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",MiseNico,Nicola,Tue Apr 07 08:27:57 +0000 2009,[]
2021-04-18 15:53:59,1383811053016928260,@ActingTheGom @wtf1official Grosjean,TheNetEditor,RL,Wed May 02 12:08:14 +0000 2012,[]
2021-04-18 15:53:20,1383810890072346626,"@mdmak33 @ActingTheGom It is all a PR stunt, pretending to investigate Leo when the DPP's office made up of politic… https://t.co/DkBEqtAiRy",Gardawhistlebl1,Gardawhistleblower,Mon Jul 13 14:55:03 +0000 2020,"[{'url': 'https://t.co/DkBEqtAiRy', 'expanded_url': 'https://twitter.com/i/web/status/1383810890072346626', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 15:52:42,1383810727652204551,@ActingTheGom They are afraid of interfering in the tax haven. MHQ would cut into that business and they are spendi… https://t.co/Oeabv8gtvw,celticgibson,CelticGibson,Mon Apr 07 01:57:45 +0000 2008,"[{'url': 'https://t.co/Oeabv8gtvw', 'expanded_url': 'https://twitter.com/i/web/status/1383810727652204551', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-18 15:50:36,1383810201384488972,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",7Irishg4,Irishg4.7,Fri Mar 08 11:21:33 +0000 2019,[]
2021-04-18 15:50:14,1383810107914424320,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",AnybodyButBerti,Peter Behan (Charity Whistleblower),Thu Mar 04 20:54:37 +0000 2010,[]
2021-04-18 15:49:08,1383809832143114248,"@ActingTheGom Murphy probably chose that option for optics, man of the people ya know.",challomoner,Barry challomoner,Wed Feb 24 16:17:25 +0000 2021,[]
2021-04-18 15:47:46,1383809486494703624,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",andreakirwan,AK 🇮🇪🇵🇸,Wed Jul 04 18:42:03 +0000 2012,[]
2021-04-18 15:47:44,1383809481474134023,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,paulgur,paul gurney,Mon May 17 17:07:47 +0000 2010,[]
2021-04-18 15:45:39,1383808954547859463,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",niknally,anthony nally,Tue Dec 01 22:46:23 +0000 2009,[]
2021-04-18 15:44:09,1383808576716640267,"@ActingTheGom So just ban everyone from the poorer countries so, is it?",ESgonecrazy,Everyone'sgonecrazy,Fri Nov 22 19:54:31 +0000 2019,[]
2021-04-18 15:43:43,1383808467253694471,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",RoisinHegarty01,Roisin,Sun Dec 25 00:32:19 +0000 2016,[]
2021-04-18 15:43:18,1383808362341568514,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",CPip20,"petite, but juicy",Fri Feb 28 20:46:53 +0000 2014,[]
2021-04-18 15:43:17,1383808360378638345,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",sylmurphy,#sylsrants,Wed Mar 03 20:27:11 +0000 2010,[]
2021-04-18 15:42:54,1383808262881959941,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,Miriam_Kennedy,Miriam Kennedy,Wed Jun 16 02:02:50 +0000 2010,[]
2021-04-18 15:39:54,1383807507403972611,@ActingTheGom @paulmurphy68 you alright mate 😆,Gg44692631,Gg,Fri Mar 19 10:15:01 +0000 2021,[]
2021-04-18 15:39:52,1383807499422208006,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",bwalsh,Ben Walsh,Wed Mar 14 18:58:12 +0000 2007,[]
2021-04-18 15:39:45,1383807471702085641,RT @ActingTheGom: All countries should be on the MHQ list until 80% of their population is vaccinated. This playing politics costs lives an…,Astraea1974,Jon Wallis,Sat Apr 17 23:15:10 +0000 2010,[]
2021-04-18 15:39:26,1383807391372693525,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",liquoriceallsor,frazier crane,Mon Oct 13 21:58:56 +0000 2014,[]
2021-04-18 15:34:49,1383806229105971209,@o_reachtaire @ActingTheGom Plus Seamus Woulfe didn't resign.,IvanOConnor16,Ivan O'Connor,Mon Nov 16 02:14:35 +0000 2020,[]
2021-04-18 15:32:57,1383805759733993479,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",gazzahead,Garry Egan 🏴‍☠️,Thu Nov 18 21:14:36 +0000 2010,[]
2021-04-18 15:32:22,1383805612601995265,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",newglendeclan1,Declan OFlaherty,Sun Nov 06 11:51:15 +0000 2016,[]
2021-04-18 15:31:48,1383805469077118988,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",Revolution_IRL,Réabhlóid 🏴‍☠️🐊,Tue May 01 23:23:57 +0000 2012,[]
2021-04-18 15:29:32,1383804899591294980,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",Gratsi4,Gratsi,Tue Jul 10 11:28:47 +0000 2018,[]
2021-04-18 15:28:22,1383804604610072576,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",ratmomsupreme,deathray 💀,Wed Mar 04 20:13:02 +0000 2015,[]
2021-04-18 15:26:48,1383804213126303752,"RT @ActingTheGom: Paul Murphy:
Guards storm his house and arrest him at 7am in his home, proven innocent.

Leo Varadkar:
Given months to de…",PatCDev,Patrick Devaney,Mon Jan 31 21:08:35 +0000 2011,[]
2021-04-18 15:26:05,1383804032171479040,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",BejabbersO,Bejabbers O'Reilly,Sat Dec 22 17:02:45 +0000 2018,[]
2021-04-18 15:26:02,1383804020217630733,"RT @BernardAKavana3: @ActingTheGom @fionamitchell56 Michael Clifford: Laws be damned, the ruling class does what it wants

Those who matter…",mdecaf,MCaff re-load🏴‍☠️,Sun Oct 28 19:54:50 +0000 2012,[]
